FACILITY,DATE,Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS,DETAILED NOTES/COMMENTS,Reminder_x,Escalated?,Date,Shipper,Carrier,Workflow,Alert,Response Time,Raw Response,Goal,Updated data points on FK,Reminder_y,Escalated
Milan,Nov-06,4303707011.0,CPU,,CARTERET,NJ,6/11/2024,11:11,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303707012.0,CPU,,CARTERET,NJ,8/11/2024,11:11,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303707959.0,KBTO,,Junction City,KS,7/11/2024,3:30,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303711028.0,AKHT,53394,Cudahy,WI,5/11/2024,8:00,4/11/2024,21:24,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Milan,Nov-06,4303711701.0,HIRS,20049,Cumming,GA,5/11/2024,18:30,4/11/2024,22:39,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303711778.0,HIRS,20565,Wilson,NC,6/11/2024,19:00,5/11/2024,23:20,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303711960.0,SHKE,8928,DES MOINES,IA,7/11/2024,9:30,5/11/2024,17:34,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303712169.0,HIRS,30035,DUBUQUE,IA,7/11/2024,10:00,5/11/2024,10:07,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303712170.0,HIRS,,DUBUQUE,IA,8/11/2024,11:30,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303716468.0,CPU,,FLOWER MOUND,TX,5/11/2024,11:11,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,5000262533.0,SHKE,C#1/80314,Chillicothe,MO,5/11/2024,9:25,5/11/2024,9:25,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,5000262535.0,SHKE,C#2/80346,Chillicothe,MO,5/11/2024,11:38,5/11/2024,11:38,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,5000262538.0,SHKE,DM#1/80328,Des Moines,IA,5/11/2024,13:39,5/11/2024,13:39,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,5000262539.0,SHKE,C#3/80335,Chillicothe,MO,5/11/2024,14:36,5/11/2024,14:36,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Sharkey Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-06,5000262592.0,SHKE,DM#2/80439,Des Moines,IA,5/11/2024,16:45,5/11/2024,16:45,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,,,,,,,,,,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303709138.0,TSL,SZLU 9542366,EDGERTON,KS,,,5/11/2024,21:07,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303707402.0,TSL,SZLU 9893118,EDGERTON,KS,,,5/11/2024,22:19,,,,,Email not sent,,,,,,,,,,,,,,
Crete,Nov-06,4303702270.0,AKHT,5322297,Wichita,KS,6/11/2024,0:00,5/11/2024,15:24,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,5000262621.0,AKHT,53392,Olathe,KS,6/11/2024,0:11,6/11/2024,0:11,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,5000262513.0,BTDQ,261,Olathe,KS,5/11/2024,0:48,5/11/2024,0:48,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Buhr's Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Crete,Nov-06,4303706368.0,BTDQ,281,SAN ANTONIO,TX,5/11/2024,17:00,5/11/2024,23:43,999.0,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Buhr's Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Crete,Nov-06,5000262620.0,BTDQ,262,Olathe,KS,6/11/2024,0:07,6/11/2024,0:07,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Buhr's Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Crete,Nov-06,4303701796.0,BTDQ,450,Lincoln,NE,6/11/2024,4:30,4/11/2024,22:23,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Buhr's Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Crete,Nov-06,4303709084.0,BTDQ,243,LINCOLN,NE,6/11/2024,9:00,5/11/2024,20:06,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Buhr's Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Crete,Nov-06,5000262581.0,FRFT,1117,Olathe,KS,5/11/2024,12:35,5/11/2024,12:35,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Friend Freightways Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,5000262548.0,FRFT,319,Olathe,KS,5/11/2024,16:06,5/11/2024,16:06,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Friend Freightways Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,4303706397.0,FRFT,620,Omaha,NE,6/11/2024,10:30,5/11/2024,22:40,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Friend Freightways Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,5000262519.0,HIRP,462,Olathe,KS,5/11/2024,11:10,5/11/2024,11:10,,Y,N,Y,Email not sent,,,,,,,,,,,,,,
Crete,Nov-06,4303644531.0,HIRS,20778,OKLAHOMA CITY,OK,6/11/2024,6:30,5/11/2024,21:54,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete,Nov-06,5000262498.0,HIRP,95354,Greenfield,IN,5/11/2024,0:33,5/11/2024,0:33,,Y,N,Y,Email not sent,,,,,,,,,,,,,,
Crete,Nov-06,4303705955.0,HIRS,6744,Tar Heel,NC,6/11/2024,4:30,4/11/2024,10:33,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,4303706019.0,HIRS,6613,Tar Heel,NC,6/11/2024,5:30,4/11/2024,21:35,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Crete,Nov-06,5000262601.0,JOFD,7731,Greenfield,IN,5/11/2024,16:59,5/11/2024,16:59,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,5000262610.0,JOFD,7969,Greenfield,IN,5/11/2024,23:01,5/11/2024,23:01,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,4303702305.0,JOFD,8019,Lincoln,NE,6/11/2024,4:30,5/11/2024,19:04,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,4303699989.0,MOEE,3053,Lincoln,NE,6/11/2024,4:30,6/11/2024,0:53,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete,Nov-06,4303702611.0,MOEE,3052,Omaha,NE,6/11/2024,9:30,5/11/2024,21:15,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete,Nov-06,4303697755.0,PRIJ,215160,Cudahy,WI,6/11/2024,11:00,2/11/2024,19:31,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Prime Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete,Nov-06,4303704402.0,PRIJ,200563,Cudahy,WI,6/11/2024,16:30,5/11/2024,11:41,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete,Nov-06,4303704192.0,PRIJ,215717,Cudahy,WI,7/11/2024,16:30,5/11/2024,10:41,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete,Nov-06,4303704908.0,RDXO,531272,ORANGE CITY,IA,6/11/2024,1:00,5/11/2024,13:25,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-06,4303707655.0,AKHT,53183R,Greenfield,IN,4/11/2024,12:30,4/11/2024,10:13,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-06,4303697741.0,AKHT,5321002,Peru,IN,4/11/2024,14:30,1/11/2024,21:28,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-06,4303668083.0,JJBF,87221,TRENTON,NJ,5/11/2024,5:00,2/11/2024,6:50,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,John J. Jerue Truck Broker Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-06,4303706444.0,CPU,6723,MONTGOMERY,AL,5/11/2024,10:11,5/11/2024,5:01,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-06,4303713173.0,CNYS,240-3R,North East,MD,5/11/2024,12:00,4/11/2024,19:36,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-06,4303713340.0,AKHT,STOR-25917,Olathe,KS,5/11/2024,14:00,5/11/2024,1:38,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-06,4303701828.0,AKHT,5324630,Lincoln,NE,5/11/2024,16:00,5/11/2024,19:20,501.0,N,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-06,4303709426.0,AKHT,5321025,Greenfield,IN,5/11/2024,17:30,6/11/2024,1:07,501.0,N,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-06,4303711667.0,AKHT,S5321009,Lincoln,NE,5/11/2024,18:00,5/11/2024,11:43,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-06,4303702238.0,HIRS,H40148,Cudahy,WI,5/11/2024,19:00,6/11/2024,0:19,102.0,N,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Clinton,Nov-06,4303697675.0,HIRP,H30825,Cudahy,WI,5/11/2024,19:30,2/11/2024,10:58,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-06,4303713624.0,CPU,6225,MURPHY,TX,5/11/2024,20:00,5/11/2024,21:51,304.0,N,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-06,4303701860.0,PRLG,72353,Grayson,KY,6/11/2024,7:30,5/11/2024,14:36,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Pro Transport and Leasing,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-06,4303697725.0,HIRS,H30234,Cudahy,WI,6/11/2024,10:00,5/11/2024,23:36,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-06,4303711102.0,PRIJ,215737,Greenfield,IN,6/11/2024,10:30,6/11/2024,1:55,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Prime Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Denison,Nov-06,5000262570.0,HEYL,20011,Des Moines,IA,5/11/2024,10:58,5/11/2024,10:58,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303714484.0,CPU,,DELEGACION BENITO JUAREZ,CMX,5/11/2024,11:11,,,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303714521.0,CPU,,SAINT LOUIS,MO,5/11/2024,11:11,,,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,5000262577.0,BITD,16T16,Des Moines,IA,5/11/2024,16:09,5/11/2024,16:09,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303684449.0,JOFD,7645,DES MOINES,IA,6/11/2024,6:00,5/11/2024,12:52,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303707880.0,HIRP,40246,Junction City,KS,6/11/2024,6:00,5/11/2024,9:45,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303696431.0,AGUV,J123,LAREDO,TX,6/11/2024,8:30,4/11/2024,20:16,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Angulo Transportation Services LLC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Denison,Nov-06,4303702514.0,PRIJ,202107,Cudahy,WI,6/11/2024,8:30,4/11/2024,10:06,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303705570.0,PRIJ,253163,LAREDO,TX,6/11/2024,9:30,5/11/2024,10:24,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Prime Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Denison,Nov-06,4303684592.0,JOFD,7524,DES MOINES,IA,6/11/2024,10:00,5/11/2024,14:04,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303701075.0,AGUV,251,LAREDO,TX,6/11/2024,10:30,5/11/2024,11:42,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Angulo Transportation Services LLC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Denison,Nov-06,4303704779.0,RDXO,531411,DES MOINES,IA,6/11/2024,14:00,5/11/2024,16:07,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303690893.0,PRIJ,180825,OKLAHOMA CITY,OK,6/11/2024,17:00,4/11/2024,10:49,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303702660.0,HLBO,579657,Junction City,KS,6/11/2024,17:30,5/11/2024,19:11,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303707690.0,HIRP,40480,Wichita,KS,6/11/2024,21:00,5/11/2024,11:50,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303701980.0,JOFD,7753,Peru,IN,7/11/2024,6:30,5/11/2024,20:45,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303707837.0,HIRS,30116,YOAKUM,TX,7/11/2024,12:30,5/11/2024,13:29,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-06,4303702557.0,HIRP,30023,Saint Charles,IL,7/11/2024,18:30,5/11/2024,23:01,,,,,Email not sent,,,,,,,,,,,,,,
Des Moines.,Nov-06,4303703930.0,MOEE,3030,Carroll,Iowa,FCFS,,6/11/2024,1:30,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Moeller Trucking Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Des Moines.,Nov-06,4303704345.0,HIRS,91274,Lincoln,Nebraska,FCFS,,5/11/2024,8:14,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Des Moines.,Nov-06,4303704339.0,HIRS,30770,Lincoln,Nebraska,FCFS,,5/11/2024,12:07,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Des Moines.,Nov-06,4303703923.0,LHPT,1580,Middlesboro,Kentucky,FCFS,,5/11/2024,15:30,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,LHP Transportation Services,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Des Moines.,Nov-06,,,,,,,,,,,,,,Email not sent,,,,,,,,,,,,,,
Des Moines.,Nov-06,4303703935.0,KTIA,,St James,Minnesota,FCFS,,,,,,,,Email not sent,,,,,,,,,,,,,,
Des Moines.,Nov-06,4303703928.0,KBTO,,St James,Minnesota,FCFS,,,,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,5000262634.0,HEYL,18057,Des Moines,IA,6/11/2024,9:29,6/11/2024,9:29,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303697994.0,CPU,,HOUSTON,TX,6/11/2024,11:11,,,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303716186.0,CPU,,HOUSTON,TX,6/11/2024,11:11,,,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,5000262636.0,BITD,3032,Des Moines,IA,6/11/2024,13:00,6/11/2024,13:00,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303704779.0,RDXO,531411,DES MOINES,IA,6/11/2024,14:00,5/11/2024,16:07,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,5000262687.0,JOFD,7943,Des Moines,IA,6/11/2024,16:16,6/11/2024,16:16,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303713957.0,HIRP,6734,Tar Heel,NC,6/11/2024,17:30,6/11/2024,13:25,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303715572.0,HIRP,6647,MASON,OH,6/11/2024,17:30,6/11/2024,11:37,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303715931.0,WSEE,,PUYALLUP,WA,7/11/2024,2:00,,,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303684610.0,HEYL,19008,DES MOINES,IA,7/11/2024,6:00,6/11/2024,14:21,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303684603.0,RDXO,531837,DES MOINES,IA,7/11/2024,10:00,6/11/2024,14:56,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303706826.0,HIRS,6302,HOUSTON,TX,7/11/2024,10:00,6/11/2024,18:52,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303706827.0,HIRS,H31040,HOUSTON,TX,7/11/2024,10:30,6/11/2024,19:21,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303707769.0,HIRS,6551,HARMONY,PA,7/11/2024,11:30,6/11/2024,21:35,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303709940.0,MOEE,,DES MOINES,IA,7/11/2024,13:00,,,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303713906.0,HLBO,579538,Olathe,KS,7/11/2024,17:00,6/11/2024,21:08,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303702557.0,HIRP,30023,Saint Charles,IL,7/11/2024,18:30,5/11/2024,23:01,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303704909.0,MOEE,3022,ORANGE CITY,IA,8/11/2024,1:30,6/11/2024,20:03,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303705533.0,PRIJ,prime 230127,HIDALGO,TX,8/11/2024,21:30,6/11/2024,12:34,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303705536.0,AGUV,,LAREDO,TX,9/11/2024,9:30,6/11/2024,14:23,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303705537.0,STVV,17569,LAREDO,TX,9/11/2024,9:30,6/11/2024,12:48,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-07,4303709508.0,HIRS,40171,ABBOTSFORD,WI,10/11/2024,12:00,6/11/2024,14:38,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303702550.0,RDXO,R531311,Junction City,KS,5/11/2024,7:00,4/11/2024,22:08,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-07,4303709953.0,RDXO,531431,Olathe,KS,6/11/2024,6:00,5/11/2024,22:08,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-07,4303715415.0,CPU,1923 BR EXP. TXT,SYRACUSE,NY,6/11/2024,11:11,6/11/2024,19:03,999.0,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303682369.0,HIRS,H00563 11/7 0555,ABINGDON,VA,6/11/2024,17:30,6/11/2024,7:38,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303712482.0,PBTI,1013,Greenfield,IN,6/11/2024,17:30,6/11/2024,8:11,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303701829.0,RDXO,R531768,Lincoln,NE,7/11/2024,0:00,6/11/2024,14:33,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303701901.0,BTIK,1757,Lincoln,NE,7/11/2024,0:00,6/11/2024,11:13,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303713598.0,VNWK,1878,Smithfield,VA,7/11/2024,2:00,6/11/2024,20:39,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303691992.0,HEYL,24130 11/7 0545,Sioux City,IA,7/11/2024,3:30,6/11/2024,23:39,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303708912.0,LSNC,971 11-7/0730,Orange City,IA,7/11/2024,3:30,7/11/2024,3:29,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303703614.0,BTIK,1727,Saint James,MN,7/11/2024,4:30,6/11/2024,18:49,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303691949.0,JOFD,8455 11-7/0700,Sioux City,IA,7/11/2024,5:30,6/11/2024,18:18,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303702479.0,JOFD,8212 11-7/0645,Omaha,NE,7/11/2024,6:00,6/11/2024,20:25,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303712704.0,WWIK,5135,Olathe,KS,7/11/2024,6:00,6/11/2024,21:00,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303673336.0,PRIJ,190213 11/7 0557,MONTGOMERY,IL,7/11/2024,6:30,6/11/2024,19:16,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303700593.0,JOFD,7905 11/7 0540,Mason City,IA,7/11/2024,6:30,6/11/2024,21:57,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303705327.0,HIRS,H20397,SAN ANTONIO,TX,7/11/2024,6:30,6/11/2024,10:30,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303702552.0,RDXO,R531201,Junction City,KS,7/11/2024,7:00,6/11/2024,23:38,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303706640.0,KNJT,80088,Saint Charles,IL,7/11/2024,7:00,6/11/2024,22:10,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303699268.0,HIRS,H20227,HOUSTON,TX,7/11/2024,7:30,6/11/2024,17:41,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303697854.0,JOFD,8371,Wichita,KS,7/11/2024,9:00,7/11/2024,1:33,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303708055.0,PRIJ,220416 11/7 0630,FOREST PARK,IL,7/11/2024,9:30,7/11/2024,1:34,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-07,4303702398.0,DKCR,9396,Cudahy,WI,7/11/2024,10:00,7/11/2024,2:57,,,,,Email not sent,,,,,,,,,,,,,,
